data,date,time,alertDate,category,category_desc,matrix_id,rid
Tel Regev Cemetary,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,451042
Cramim Binyamina school,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,451041
Talmei Elazar,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,451040
Sha'ar Menashe,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,451039
Sdeh Itzhak,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,451038
Tzrufa,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,451037
Fureidis,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,451036
Atlit,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,451035
Ar'ara,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,451034
Ein Carmel,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,451033
Ein Chod,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,451032
Ein Hod,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,451031
Ayn al-Sahla,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,451030
Ein Ayala,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,451029
Ofer,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,451028
"Nir Etsion, Yamin Orde",2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,451027
Neveh Yam,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,451026
Shvil HaTapuzim Compound,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,451025
Merav Center,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,451024
Mitzpeh Ilan,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,451023
"Maanit, Givat Haviva",2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,451022
Ma'aleh Iron,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,451021
Mei Ami,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,451020
Mu'awiya,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,451019
Megadim,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,451018
Meir Shfeya,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,451017
Maor,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,451016
Kerem Maharal,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,451015
Kfar Kara,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,451014
Harish,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,451013
HaBonim,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,451012
"Dor, Nachsholim",2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,451011
Givat Oz,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,451010
Geva Carmel,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,451009
Bat Shlomo,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,451008
Barkai,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,451007
Bart'a,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,451006
Beit Zvi,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,451005
Kishon Prison,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,451004
Al Arian,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,451003
Nir Etzion Industrial Area,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,451002
Umm al-Qutuf,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,451001
umm al-Fahm,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,451000
Sdot Yam,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450999
Ramat HaShofet,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450998
Ramot Menashe,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450997
Rechasim,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450996
Regavim,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450995
Caesarea,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450994
Kibutz Megiddo,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450993
Pardes Hanna - Kakur,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450992
Isfiya,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450991
Amikam,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450990
Ein Shemer,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450989
Ein Iron,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450988
Ein HaShofet,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450987
Ein HaEmek,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450986
Mishmarot,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450985
Mishmar HaEmek,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450984
Metzer,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450983
Ma'ayan Zvi,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450982
Ma'agan Michael,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450981
Meiser,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450980
Midrach Oz,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450979
Magal,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450978
Lehavot Haviva,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450977
Kfar Pinnes,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450976
Kfar Hassidim,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450975
Kfar Glickson,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450974
Kfar Galim,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450973
Yokneam Illit,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450972
Yokneam Moshava and HaZoreah,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450971
Yagur,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450970
Tirat Carmel,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450969
Zichron Yacov,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450968
HaHotrim,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450967
Daliyat al-Karmel,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450966
Dalia,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450965
Gan Shmuel,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450964
Gan HaShomron,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450963
Gal'ed,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450962
Givat Ada,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450961
Givat Nili,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450960
Givat Wolfson,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450959
Jatt,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450958
Jisr az-Zarqa,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450957
Binyamina,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450956
Beit Hanania,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450955
Beit Oren,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450954
bqa al-Gharbiyye,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450953
Elyakim,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450952
Alonei Itzhak,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450951
Ibtin,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450950
Caesarea Industrial Zone,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450949
Mevo Carmel Industrial Zone,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450948
Yokneam Illit Industrial Zone,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450947
Or Akiva,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450946
Aviel,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450945
Nesher,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450944
Hadera - Neveh Haim,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450943
Hadera - Center,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450942
Hadera - West,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450941
Hadera - East,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450940
Kiryat Bialik Industrial Zone,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450939
Ramat Yochana,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450938
Kiryat Motzkin,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450937
Kiryat Yam,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450936
Kiryat Biyalik,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450935
Kiryat Atta,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450934
Kfar HaMaccabi,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450933
Kfar Biyalik,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450932
Haifa - Kiryat Haim & Kiryat Shmuel,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450931
Haifa - Ramot HaCarmel and Neveh Sha'anan,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450930
Haifa - Bay,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450929
Haifa - West,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450928
"Haifa - Carmel, Hadar and Downtown Lower City",2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450927
"Haifa - Bat Galim, Kiryat Eliezer",2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450926
Usha,2026-03-11,14:00:04.0,2026-03-11T14:00:00.0,13,The event has ended,10,450925
Revaya,2026-03-11,14:00:02.0,2026-03-11T14:00:00.0,13,The event has ended,10,450924
Ganey Hugga,2026-03-11,14:00:02.0,2026-03-11T14:00:00.0,13,The event has ended,10,450923
Tel Teomim,2026-03-11,14:00:02.0,2026-03-11T14:00:00.0,13,The event has ended,10,450922
Sdei Trumot,2026-03-11,14:00:02.0,2026-03-11T14:00:00.0,13,The event has ended,10,450921
Sdeh Nachum,2026-03-11,14:00:02.0,2026-03-11T14:00:00.0,13,The event has ended,10,450920
Sdeh Eliyahu,2026-03-11,14:00:02.0,2026-03-11T14:00:00.0,13,The event has ended,10,450919
"Reshafim, Shluchot, Shlafim",2026-03-11,14:00:02.0,2026-03-11T14:00:00.0,13,The event has ended,10,450918
Rechov,2026-03-11,14:00:02.0,2026-03-11T14:00:00.0,13,The event has ended,10,450917
Ein HaNatziv,2026-03-11,14:00:02.0,2026-03-11T14:00:00.0,13,The event has ended,10,450916
Nir David,2026-03-11,14:00:02.0,2026-03-11T14:00:00.0,13,The event has ended,10,450915
Neveh Or,2026-03-11,14:00:02.0,2026-03-11T14:00:00.0,13,The event has ended,10,450914
Neve Eitan,2026-03-11,14:00:02.0,2026-03-11T14:00:00.0,13,The event has ended,10,450913
Ma'aleh Gilboa,2026-03-11,14:00:02.0,2026-03-11T14:00:00.0,13,The event has ended,10,450912
Maoz Haim,2026-03-11,14:00:02.0,2026-03-11T14:00:00.0,13,The event has ended,10,450911
Messilot,2026-03-11,14:00:02.0,2026-03-11T14:00:00.0,13,The event has ended,10,450910
Merav,2026-03-11,14:00:02.0,2026-03-11T14:00:00.0,13,The event has ended,10,450909
Moledet,2026-03-11,14:00:02.0,2026-03-11T14:00:00.0,13,The event has ended,10,450908
Kfar Ruppin,2026-03-11,14:00:02.0,2026-03-11T14:00:00.0,13,The event has ended,10,450907
Mlkishua Rehabilitation Village,2026-03-11,14:00:02.0,2026-03-11T14:00:00.0,13,The event has ended,10,450906
Yardena,2026-03-11,14:00:02.0,2026-03-11T14:00:00.0,13,The event has ended,10,450905
Tirat Zvi,2026-03-11,14:00:02.0,2026-03-11T14:00:00.0,13,The event has ended,10,450904
Hamadia,2026-03-11,14:00:02.0,2026-03-11T14:00:00.0,13,The event has ended,10,450903
Gesher,2026-03-11,14:00:02.0,2026-03-11T14:00:00.0,13,The event has ended,10,450902
Beit She'an,2026-03-11,14:00:02.0,2026-03-11T14:00:00.0,13,The event has ended,10,450901
Beit Yossef,2026-03-11,14:00:02.0,2026-03-11T14:00:00.0,13,The event has ended,10,450900
Beit HaShita,2026-03-11,14:00:02.0,2026-03-11T14:00:00.0,13,The event has ended,10,450899
Beit Alfa and Heftziba,2026-03-11,14:00:02.0,2026-03-11T14:00:00.0,13,The event has ended,10,450898
Menahemia,2026-03-11,14:00:02.0,2026-03-11T14:00:00.0,13,The event has ended,10,450897
Taibe (Gilboa),2026-03-11,14:00:02.0,2026-03-11T14:00:00.0,13,The event has ended,10,450896
Evyatar,2026-03-11,13:53:23.0,2026-03-11T13:53:00.0,1,Missiles,1,450895
Ma'aleh Levona,2026-03-11,13:53:23.0,2026-03-11T13:53:00.0,1,Missiles,1,450894
Na'aleh,2026-03-11,13:53:10.0,2026-03-11T13:53:00.0,1,Missiles,1,450893
Ayanot,2026-03-11,13:53:10.0,2026-03-11T13:53:00.0,1,Missiles,1,450892
Mevo Modi'im,2026-03-11,13:53:10.0,2026-03-11T13:53:00.0,1,Missiles,1,450891
Gimzo,2026-03-11,13:53:10.0,2026-03-11T13:53:00.0,1,Missiles,1,450890
Nofei Nehemiah,2026-03-11,13:53:07.0,2026-03-11T13:53:00.0,1,Missiles,1,450889
Rechelim,2026-03-11,13:53:07.0,2026-03-11T13:53:00.0,1,Missiles,1,450888
Kfar Tapuach,2026-03-11,13:53:07.0,2026-03-11T13:53:00.0,1,Missiles,1,450887
Itzhar,2026-03-11,13:53:07.0,2026-03-11T13:53:00.0,1,Missiles,1,450886
Havat Neve Zuf,2026-03-11,13:53:02.0,2026-03-11T13:53:00.0,1,Missiles,1,450885
Nili,2026-03-11,13:53:02.0,2026-03-11T13:53:00.0,1,Missiles,1,450884
Kfar Netter,2026-03-11,13:52:59.0,2026-03-11T13:53:00.0,1,Missiles,1,450883
Udim,2026-03-11,13:52:59.0,2026-03-11T13:53:00.0,1,Missiles,1,450882
Even Yehuda,2026-03-11,13:52:59.0,2026-03-11T13:53:00.0,1,Missiles,1,450881
Qadima - Zoran,2026-03-11,13:52:59.0,2026-03-11T13:53:00.0,1,Missiles,1,450880
Porat,2026-03-11,13:52:59.0,2026-03-11T13:53:00.0,1,Missiles,1,450879
Ein Sarid,2026-03-11,13:52:59.0,2026-03-11T13:53:00.0,1,Missiles,1,450878
Ein Vered,2026-03-11,13:52:59.0,2026-03-11T13:53:00.0,1,Missiles,1,450877
Azriel,2026-03-11,13:52:59.0,2026-03-11T13:53:00.0,1,Missiles,1,450876
"Yavetz, Ye'af",2026-03-11,13:52:59.0,2026-03-11T13:53:00.0,1,Missiles,1,450875
Tayibe,2026-03-11,13:52:59.0,2026-03-11T13:53:00.0,1,Missiles,1,450874
Wingate Institute,2026-03-11,13:52:49.0,2026-03-11T13:53:00.0,1,Missiles,1,450873
Yakum,2026-03-11,13:52:49.0,2026-03-11T13:53:00.0,1,Missiles,1,450872
Beit Yehoshua,2026-03-11,13:52:49.0,2026-03-11T13:53:00.0,1,Missiles,1,450871
Tel Mond,2026-03-11,13:52:49.0,2026-03-11T13:53:00.0,1,Missiles,1,450870
Kfar Avoda,2026-03-11,13:52:49.0,2026-03-11T13:53:00.0,1,Missiles,1,450869
Bnei Dror,2026-03-11,13:52:49.0,2026-03-11T13:53:00.0,1,Missiles,1,450868
Neot Kedumim,2026-03-11,13:52:49.0,2026-03-11T13:53:00.0,1,Missiles,1,450867
Ramla,2026-03-11,13:52:49.0,2026-03-11T13:53:00.0,1,Missiles,1,450866
Ahisemech,2026-03-11,13:52:49.0,2026-03-11T13:53:00.0,1,Missiles,1,450865
Kfar Daniel,2026-03-11,13:52:49.0,2026-03-11T13:53:00.0,1,Missiles,1,450864
Netzer Sireni,2026-03-11,13:52:45.0,2026-03-11T13:53:00.0,1,Missiles,1,450863
Ness Ziona,2026-03-11,13:52:41.0,2026-03-11T13:53:00.0,1,Missiles,1,450862
Neta'im,2026-03-11,13:52:41.0,2026-03-11T13:53:00.0,1,Missiles,1,450861
Beit Oved,2026-03-11,13:52:41.0,2026-03-11T13:53:00.0,1,Missiles,1,450860
Beit Hanan,2026-03-11,13:52:41.0,2026-03-11T13:53:00.0,1,Missiles,1,450859
Irus,2026-03-11,13:52:41.0,2026-03-11T13:53:00.0,1,Missiles,1,450858
Palmachim,2026-03-11,13:52:41.0,2026-03-11T13:53:00.0,1,Missiles,1,450857
Elisha preparatory,2026-03-11,13:52:39.0,2026-03-11T13:53:00.0,1,Missiles,1,450856
Neveh Tzuf,2026-03-11,13:52:39.0,2026-03-11T13:53:00.0,1,Missiles,1,450855
Beit Nechemia,2026-03-11,13:52:39.0,2026-03-11T13:53:00.0,1,Missiles,1,450854
Havat Maginzi,2026-03-11,13:52:39.0,2026-03-11T13:53:00.0,1,Missiles,1,450853
Nir Zvi,2026-03-11,13:52:39.0,2026-03-11T13:53:00.0,1,Missiles,1,450852
Lod,2026-03-11,13:52:39.0,2026-03-11T13:53:00.0,1,Missiles,1,450851
Ben Shemen Youth Village,2026-03-11,13:52:39.0,2026-03-11T13:53:00.0,1,Missiles,1,450850
Gan Sorek,2026-03-11,13:52:39.0,2026-03-11T13:53:00.0,1,Missiles,1,450849
Ben Shemen,2026-03-11,13:52:39.0,2026-03-11T13:53:00.0,1,Missiles,1,450848
Be'er Yacov,2026-03-11,13:52:39.0,2026-03-11T13:53:00.0,1,Missiles,1,450847
Tel Itzhak,2026-03-11,13:52:39.0,2026-03-11T13:53:00.0,1,Missiles,1,450846
Hadid,2026-03-11,13:52:07.0,2026-03-11T13:52:00.0,1,Missiles,1,450845
Zrifin Industrial Zone,2026-03-11,13:52:07.0,2026-03-11T13:52:00.0,1,Missiles,1,450844
Ginaton,2026-03-11,13:52:07.0,2026-03-11T13:52:00.0,1,Missiles,1,450843
Palmachin Industrial Park,2026-03-11,13:52:07.0,2026-03-11T13:52:00.0,1,Missiles,1,450842
Ariel,2026-03-11,13:52:07.0,2026-03-11T13:52:00.0,1,Missiles,1,450841
Salit,2026-03-11,13:52:07.0,2026-03-11T13:52:00.0,1,Missiles,1,450840
Havat Gil'ad,2026-03-11,13:52:07.0,2026-03-11T13:52:00.0,1,Missiles,1,450839
Havat Olam Hesed,2026-03-11,13:51:58.0,2026-03-11T13:52:00.0,1,Missiles,1,450838
Shoham,2026-03-11,13:51:58.0,2026-03-11T13:52:00.0,1,Missiles,1,450837
Kfar Truman,2026-03-11,13:51:58.0,2026-03-11T13:52:00.0,1,Missiles,1,450836
Zeitan,2026-03-11,13:51:58.0,2026-03-11T13:52:00.0,1,Missiles,1,450835
Achiezer,2026-03-11,13:51:58.0,2026-03-11T13:52:00.0,1,Missiles,1,450834
Airport City,2026-03-11,13:51:45.0,2026-03-11T13:52:00.0,1,Missiles,1,450833
Rishon LeZion - West,2026-03-11,13:51:45.0,2026-03-11T13:52:00.0,1,Missiles,1,450832
Yagel,2026-03-11,13:51:41.0,2026-03-11T13:52:00.0,1,Missiles,1,450831
Beit Arif,2026-03-11,13:51:41.0,2026-03-11T13:52:00.0,1,Missiles,1,450830
Ofarim,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450829
Havat Shuviel,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450828
"Afek and Lev Ha""aretz Industrial Zone",2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450827
Gelilot - Pi Compound,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450826
Glilot Complex,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450825
Southern Sharon Regional Center,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450824
Havat Shaharit,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450823
Havat Zrida,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450822
Havat Nof Avi,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450821
Dorot Illit,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450820
Ganot,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450819
Oranit Terminal,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450818
Havat Avihai,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450817
Morasha Cemetery,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450816
Beit Arie,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450815
Barkan Industrial Park,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450814
Ariel Industrial Park,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450813
Paduel,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450812
Alei Zahav - Leshem,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450811
Brukhin,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450810
Shefayim,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450809
Sha'arei Tikva,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450808
Rishpon,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450807
Karnei Shomron,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450806
Tzafria,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450805
Zufim,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450804
Immanuel,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450803
Nofim,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450802
Mishmar HaShiva,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450801
Tirat Yehuda,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450800
Harutzim,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450799
Havat Yair,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450798
Ga'ash,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450797
Batzra,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450796
Bnei Zion,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450795
Arsuf,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450794
Elkana,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450793
Alfei Menashe,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450792
Hevel Modiin Shoham Industrial Zone,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450791
Revava,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450790
Kiryat Netafim,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450789
Etz Ephraim,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450788
Yakir,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450787
Hemed,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450786
Bareket,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450785
Barkan,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450784
Beit Dagan,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450783
Rosh Ha’Ayin Train Station,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450782
Sdei Hemed,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450781
Sdeh Warburg,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450780
Ramat HaKovesh,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450779
Ramot HaShavim,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450778
Rinatya,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450777
Tzur Natan,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450776
Tzur Itzhak,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450775
Tzofit,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450774
Einat,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450773
Nirit,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450772
Nir Eliyahu,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450771
Nachshonim,2026-03-11,13:51:40.0,2026-03-11T13:52:00.0,1,Missiles,1,450770
